sa2_name,poi_name,category,longitude,latitude
Newtown (NSW),MARRICKVILLE METRO SHOPPING CENTRE,Shopping Centre,151.17177432432925,-33.90679388310558
Newtown (NSW),Park,Park,151.18084350523193,-33.89705304845812
Newtown (NSW),Park,Park,151.18335685305632,-33.90452562851896
Newtown (NSW),Park,Park,151.18257823289392,-33.90384909872796
Newtown (NSW),LADY GOWRIE CHILD CARE CENTRE,Child Care Centre,151.18869461642348,-33.901523412064975
Newtown (NSW),HOLLIS PARK,Park,151.18612502867234,-33.89464700016405
Newtown (NSW),ST STEPHENS CEMETERY,Cemetery,151.17976971034528,-33.89479063867506
Newtown (NSW),PETER COTTER RESERVE,Park,151.17500282723958,-33.89169290245791
Newtown (NSW),CATHOLIC CHURCH,Place Of Worship,151.17546548476372,-33.896997256785426
Newtown (NSW),NORTON RUSSELL PLAYGROUND,Park,151.17337614265173,-33.89594256406029
Newtown (NSW),ST STEPHEN'S ANGLICAN CHURCH,Place Of Worship,151.17999794261456,-33.89452774302395
Newtown (NSW),BAPTIST CHURCH,Place Of Worship,151.18056748618278,-33.89503115115736
Newtown (NSW),NEWTOWN FIRE STATION,Fire Station,151.17849455718937,-33.896445317368894
Newtown (NSW),NEWTOWN POLICE STATION,Police Station,151.1785532351437,-33.89662572644222
Newtown (NSW),NEWTOWN COURT HOUSE,Court House,151.17865431357953,-33.89686473352117
Newtown (NSW),NEWTOWN TOWN HALL,Community Facility,151.17847501613699,-33.89729290660178
Newtown (NSW),NEWTOWN LIBRARY,Library,151.18280497665484,-33.89531841098467
Newtown (NSW),NEWTOWN POST OFFICE,Post Office,151.1770681196548,-33.897994284353885
Newtown (NSW),UNITING CHURCH,Place Of Worship,151.18060948242237,-33.89641617611274
Newtown (NSW),NEWTOWN RAILWAY STATION,Railway Station,151.17963447077585,-33.897856122682846
Newtown (NSW),MACDONALDTOWN RAILWAY STATION,Railway Station,151.1863496030018,-33.8967349980037
Newtown (NSW),JACK HAYNES RESERVE,Park,151.1849074242885,-33.89514320083639
Newtown (NSW),MICHAEL KELLY REST AREA,Park,151.18466207102816,-33.89430877131384
Newtown (NSW),Park,Park,151.1849827668897,-33.896709558211
Newtown (NSW),GREEN BANS PARK,Park,151.18226418905715,-33.89835152624783
Newtown (NSW),PINKSTONE PLAYGROUND,Park,151.18337443128988,-33.89873535484763
Newtown (NSW),Park,Park,151.18426976237055,-33.89945260760902
Newtown (NSW),ISLAMIC,Place Of Worship,151.18452994232462,-33.898849286830796
Newtown (NSW),ERSKINEVILLE RAILWAY STATION,Railway Station,151.18557586787793,-33.9000995290018
Newtown (NSW),CITY OF SYDNEY SES,SES Facility,151.18794439380378,-33.89885746183859
Newtown (NSW),CATHOLIC CHURCH,Place Of Worship,151.18726617025587,-33.9004298873504
Newtown (NSW),ALEXANDRIA-ERSKINEVILLE BOWLING CLUB,Club,151.18924445814088,-33.902578472677895
Newtown (NSW),SEVENTH DAY ADVENTIST CHURCH,Place Of Worship,151.1720862975493,-33.90012986272335
Newtown (NSW),EVANGELICAL CHURCH,Place Of Worship,151.171969336001,-33.89984598256917
Newtown (NSW),ALAN DAVIDSON OVAL,Sports Field,151.18770090544606,-33.90869876393913
Newtown (NSW),NEWTOWN HIGH SCHOOL OF PERFORMING ARTS,High School,151.17826119823476,-33.898822439932594
Newtown (NSW),NEWTOWN,Suburb,151.17682968611715,-33.89840769432154
Newtown (NSW),ERSKINEVILLE,Suburb,151.1842932569085,-33.90241297983129
Newtown (NSW),GOLDEN GROVE,Urban Place,151.18929436045323,-33.89399898452583
Newtown (NSW),MACDONALDTOWN,Urban Place,151.18564675573361,-33.89477271081132
Newtown (NSW),ST PIUS V CATHOLIC CHURCH,Place Of Worship,151.1743821883963,-33.90635699594957
Newtown (NSW),ANGLICAN CHURCH,Place Of Worship,151.1831904814725,-33.899782338419755
Newtown (NSW),UNITING CHURCH,Place Of Worship,151.17198130245896,-33.891215346322255
Newtown (NSW),CATHOLIC CHURCH,Place Of Worship,151.18875496165094,-33.89338195851312
Newtown (NSW),BUDDHIST TEMPLE,Place Of Worship,151.17738293424605,-33.89839249099287
Newtown (NSW),FOURSQUARE GOSPEL CHURCH,Place Of Worship,151.177692012196,-33.89470723750213
Newtown (NSW),ORTHODOX CHURCH,Place Of Worship,151.1780986004734,-33.89917777180684
Newtown (NSW),SYNAGOGUE,Place Of Worship,151.18546512716293,-33.89368822127891
Newtown (NSW),DARLINGTON PUBLIC SCHOOL,Primary School,151.1892176371414,-33.89280825478267
Newtown (NSW),CAMDENVILLE PUBLIC SCHOOL,Primary School,151.17563282473142,-33.90581930069013
Newtown (NSW),ERSKINEVILLE PUBLIC SCHOOL,Primary School,151.18610300377824,-33.90057362497943
Newtown (NSW),AUSTRALIA STREET INFANTS SCHOOL,Primary School,151.17777822800537,-33.895667710234115
Newtown (NSW),NEWTOWN NORTH PUBLIC SCHOOL,Primary School,151.18529667597923,-33.89162979582853
Newtown (NSW),ST MARY'S CATHOLIC PRIMARY SCHOOL,Primary School,151.1875241538291,-33.90002877637267
Newtown (NSW),NEWTOWN PUBLIC SCHOOL,Primary School,151.17934733687176,-33.89998540855789
Newtown (NSW),ST PIUS' CATHOLIC PRIMARY SCHOOL,Primary School,151.17402881901128,-33.90734286355057
Newtown (NSW),THE ATHENA SCHOOL,Combined Primary-Secondary School,151.1747049180436,-33.895584166008234
Newtown (NSW),SYDNEY PARK COMMUNITY ROOM,Community Facility,151.1845259708728,-33.907479904947735
Newtown (NSW),BROWN STREET COMMUNITY HALL,Community Facility,151.18304993555466,-33.8952735733271
Newtown (NSW),ERSKINEVILLE TOWN HALL,Community Facility,151.18384547099387,-33.899374844886765
Newtown (NSW),JOSEPH SARGEANT CENTRE,Community Facility,151.1835705362113,-33.90101577293041
Newtown (NSW),AUSTRALIA STREET INFANTS PUBLIC SCHOOL PRESCHOOL,Preschool,151.17757029047505,-33.8959667484106
Newtown (NSW),CAMDENVILLE PUBLIC SCHOOL PRESCHOOL,Preschool,151.17658022755597,-33.90667935858528
Newtown (NSW),BAMAL WAY,Park,151.18480820177209,-33.90590531015056
Newtown (NSW),CAMPERDOWN EARLY CHILDHOOD HEALTH CENTRE,Community Medical Centre,151.1795166216921,-33.891163812448845
Newtown (NSW),CAMPERDOWN CHILD ADOLESCENT FAMILY HEALTH CENTRE,Community Medical Centre,151.1795166216921,-33.891163812448845
Newtown (NSW),MATT HOGAN RESERVE,Park,151.17732712461245,-33.902963144148124
Newtown (NSW),PEACE RESERVE,Park,151.17930220281693,-33.90309798043357
Newtown (NSW),DARLEY STREET PLAYGROUND,Park,151.1758489638804,-33.90762210083024
Newtown (NSW),PEARL STREET RESERVE,Park,151.17702357758972,-33.9050044126262
Newtown (NSW),ST PETERS STATION PLAZA,Park,151.18129091565078,-33.90704653285344
Newtown (NSW),SYDNEY PARK SKATE PARK,Sports Court,151.18537302199854,-33.907761939062745
Newtown (NSW),GREEN BANS PARK,Park,151.1801688048766,-33.90010393034843
Newtown (NSW),SYDNEY DAY SURGERY PRINCE ALFRED,General Hospital,151.18333819864114,-33.89169255273148
Newtown (NSW),ST PETERS RAILWAY STATION,Railway Station,151.18070053925283,-33.90727246063063
Newtown (NSW),FXP21401,Roadside Emergency Telephone,151.1783320941753,-33.90473574419244
Newtown (NSW),FXP21401,Roadside Emergency Telephone,151.17860894686103,-33.90469351502313
Newtown (NSW),EXP21408,Roadside Emergency Telephone,151.17868457602478,-33.90666485531608
Newtown (NSW),EXP21408,Roadside Emergency Telephone,151.17952168639368,-33.90651711090232
Newtown (NSW),EXP21140,Roadside Emergency Telephone,151.17414074370575,-33.891531004319475
Newtown (NSW),EXP21140,Roadside Emergency Telephone,151.1742877799515,-33.89149095272784
Newtown (NSW),EXP21141,Roadside Emergency Telephone,151.1745733004814,-33.89256043659207
Newtown (NSW),EXP21141,Roadside Emergency Telephone,151.17474226190828,-33.892505953628266
Newtown (NSW),EXP21142,Roadside Emergency Telephone,151.17502578368664,-33.893537089172725
Newtown (NSW),EXP21142,Roadside Emergency Telephone,151.17519574134516,-33.89349456364577
Newtown (NSW),EXP21143,Roadside Emergency Telephone,151.17547926312355,-33.8945585611698
Newtown (NSW),EXP21143,Roadside Emergency Telephone,151.17563726151064,-33.89451504144087
Newtown (NSW),EXP21144,Roadside Emergency Telephone,151.17592177862238,-33.895628349566614
Newtown (NSW),EXP21144,Roadside Emergency Telephone,151.17609074094753,-33.89554199941486
Newtown (NSW),EXP21145,Roadside Emergency Telephone,151.17638516288363,-33.896611590555736
Newtown (NSW),EXP21145,Roadside Emergency Telephone,151.17655965523764,-33.89655694613855
Newtown (NSW),EXP21146,Roadside Emergency Telephone,151.17682663004854,-33.89765481835261
Newtown (NSW),EXP21146,Roadside Emergency Telephone,151.17695834642535,-33.89756204139638
Newtown (NSW),EXP21147,Roadside Emergency Telephone,151.17727473935665,-33.89863700179491
Newtown (NSW),EXP21147,Roadside Emergency Telephone,151.1774217836872,-33.89860996618681
Newtown (NSW),EXP21148,Roadside Emergency Telephone,151.17770030364608,-33.89964552100872
Newtown (NSW),EXP21148,Roadside Emergency Telephone,151.17786577871126,-33.89963238922188
Newtown (NSW),EXP21149,Roadside Emergency Telephone,151.17807978525974,-33.90069343734303
Newtown (NSW),EXP21149,Roadside Emergency Telephone,151.17823282674308,-33.90064099806509
Newtown (NSW),EXP21150,Roadside Emergency Telephone,151.17837031659235,-33.90174496589314
Newtown (NSW),EXP21150,Roadside Emergency Telephone,151.17855469670272,-33.90173435231262
Newtown (NSW),EXP21151,Roadside Emergency Telephone,151.17854971284947,-33.90280385385107
Newtown (NSW),EXP21151,Roadside Emergency Telephone,151.17871982232325,-33.90277147593166
Newtown (NSW),EXP21152,Roadside Emergency Telephone,151.17867674091892,-33.903834568136396
Newtown (NSW),EXP21152,Roadside Emergency Telephone,151.1788432652164,-33.90382756714755
Newtown (NSW),EXP21153,Roadside Emergency Telephone,151.1787122297625,-33.90470514966839
Newtown (NSW),EXP21153,Roadside Emergency Telephone,151.17883387063515,-33.90472795446308
Newtown (NSW),EXP21154,Roadside Emergency Telephone,151.17864727707584,-33.905365884566145
Newtown (NSW),EXP21154,Roadside Emergency Telephone,151.17883732196245,-33.90536835909898
Newtown (NSW),EXP21155,Roadside Emergency Telephone,151.17860432143564,-33.906066491356505
Newtown (NSW),EXP21155,Roadside Emergency Telephone,151.1787967423661,-33.90604299727699
Newtown (NSW),EXP21156,Roadside Emergency Telephone,151.1784503915184,-33.907081285965184
Newtown (NSW),EXP21156,Roadside Emergency Telephone,151.17864616496158,-33.90708921862524
Newtown (NSW),EXP21157,Roadside Emergency Telephone,151.17819474805654,-33.9081570709475
Newtown (NSW),EXP21157,Roadside Emergency Telephone,151.1783831705857,-33.90815893554647
Newtown (NSW),FXP21402,Roadside Emergency Telephone,151.17834510088227,-33.90297403493395
Newtown (NSW),FXP21402,Roadside Emergency Telephone,151.17853265384227,-33.902947241525574
Newtown (NSW),FXP21501,Roadside Emergency Telephone,151.17917597245153,-33.90448175898384
Newtown (NSW),FXP21501,Roadside Emergency Telephone,151.178845586463,-33.904512003168655
Newtown (NSW),EXP21407,Roadside Emergency Telephone,151.1797481696431,-33.907543002829556
Newtown (NSW),EXP21407,Roadside Emergency Telephone,151.17909645268423,-33.90766372018345
Newtown (NSW),EXP21406,Roadside Emergency Telephone,151.17994089510245,-33.90861099782896
Newtown (NSW),EXP21406,Roadside Emergency Telephone,151.17944361830385,-33.90869923959151
Newtown (NSW),CAMPERDOWN MEMORIAL REST PARK,Park,151.1786609108069,-33.895584533614326
Newtown (NSW),DAMUN PLAYGROUND,Park,151.17847689810748,-33.89517970214144
Newtown (NSW),FLEMING PLAYGROUND,Park,151.1769709677551,-33.89550523803232
Newtown (NSW),BUGLER PLAYGROUND,Park,151.17246516920693,-33.89642023614453
Newtown (NSW),GEORGE SMITH PLAYGROUND,Park,151.17439674559546,-33.89418997153822
Newtown (NSW),OXFORD STREET PLAYGROUND,Park,151.17521409033313,-33.89676291182577
Newtown (NSW),GARAVEL PLAYGROUND,Park,151.17617362131227,-33.896377764996
Newtown (NSW),W J THURBON PLAYGROUND,Park,151.18205595508272,-33.895591794766695
Newtown (NSW),COLLYER PLAYGROUND,Park,151.17779561759264,-33.905802081192356
Newtown (NSW),SALMON PLAYGROUND,Park,151.17776814351802,-33.90099915416483
Newtown (NSW),ALICE ST PLAYGROUND,Park,151.17504426742192,-33.90456499849976
Newtown (NSW),W J THURBON PLAYGROUND,Park,151.18130449638122,-33.894428081702095
Newtown (NSW),W J THURBON PLAYGROUND,Park,151.1819895677866,-33.89410980670634
Newtown (NSW),SYDNEY TAFE COLLEGE DESIGN CENTRE ENMORE,Technical College,151.17282669529473,-33.902924527216186
Pyrmont,SYDNEY SECONDARY COLLEGE BLACKWATTLE BAY CAMPUS,High School,151.18778420712064,-33.87500553082
Pyrmont,FIG LANE PARK,Park,151.19565105859257,-33.87569106032277
Pyrmont,HARRIS STREET MOTOR MUSEUM,Museum,151.1965458165482,-33.873588513579044
Pyrmont,CHANNEL TEN TV STUDIO,Transmission Station,151.19072078900464,-33.87022559590499
Pyrmont,PYRMONT BAY PARK,Park,151.19697549601992,-33.8681367560303
Pyrmont,METCALFE PARK,Park,151.195852856138,-33.86589198697326
Pyrmont,PIRRAMA PARK,Park,151.19299590092078,-33.8632394375491
Pyrmont,GIBA PARK,Park,151.1926419134949,-33.864135638265054
Pyrmont,JAMES WATKINSON RESERVE,Park,151.19388084298527,-33.86578388129913
Pyrmont,JOHN STREET SQUARE SLR STOP,Railway Station,151.19217639663316,-33.86733577025261
Pyrmont,THE STAR SLR STOP,Railway Station,151.19504089859706,-33.86723585787113
Pyrmont,PYRMONT BAY SLR STOP,Railway Station,151.19783030948807,-33.86954224522308
Pyrmont,FISH MARKET SLR STOP,Railway Station,151.1924107239717,-33.870936789548644
Pyrmont,CONVENTION SLR STOP,Railway Station,151.19809543736272,-33.87261657612694
Pyrmont,HARBOURSIDE MONORAIL STATION,Railway Station,151.19860992498386,-33.87040627374862
Pyrmont,PYRMONT POST OFFICE,Post Office,151.19447107655114,-33.87091165458056
Pyrmont,CATHOLIC CHURCH,Place Of Worship,151.19373104621667,-33.867786631727064
Pyrmont,Park,Park,151.19309053394434,-33.86861875779299
Pyrmont,AUSTRALIAN NATIONAL MARITIME MUSEUM,Museum,151.1987358059046,-33.86924765310724
Pyrmont,STAR CITY CASINO,Tourist Attraction,151.19532116667756,-33.867883380129875
Pyrmont,LYRIC THEATRE,Community Facility,151.1960318939674,-33.868694118455565
Pyrmont,Wharf,Wharf,151.19095552866983,-33.87211807174421
Pyrmont,Wharf,Wharf,151.19134120416743,-33.873021748127925
Pyrmont,GLEBE ISLAND CONTAINER TERMINAL,Wharf,151.186778448837,-33.86525079362994
Pyrmont,DARLING ISLAND,Peninsula / Spit,151.19391895760444,-33.862653982508164
Pyrmont,PYRMONT BAY,Bay / Inlet / Basin,151.19704214292918,-33.86638151865684
Pyrmont,JONES BAY,Bay / Inlet / Basin,151.19501179228357,-33.86452329448344
Pyrmont,BLACKWATTLE BAY,Bay / Inlet / Basin,151.188543187416,-33.872639496904576
Pyrmont,ELIZABETH MACARTHUR BAY,Bay / Inlet / Basin,151.19088355744591,-33.864898750920524
Pyrmont,PYRMONT,Suburb,151.19393769286805,-33.86970687770568
Pyrmont,DARLING ISLAND WHARF,Wharf,151.1971574911032,-33.863390759083416
Pyrmont,TENNIS COURTS,Sports Court,151.19166519864262,-33.86825350284719
Pyrmont,PYRMONT COMMUNITY CENTRE,Community Facility,151.19219744326196,-33.86810706731616
Pyrmont,PARADISE RESERVE,Park,151.19338801284738,-33.871198841978455
Pyrmont,CADI PARK,Park,151.18947475114547,-33.866126225036716
Pyrmont,SYDNEY FISH MARKET,Shopping Centre,151.19261069164884,-33.873051051766744
Pyrmont,CASINO WHARF,Wharf,151.19627115126013,-33.86706464550945
Pyrmont,WENTWORTH PARK SLR STOP,Railway Station,151.1939840279704,-33.87443575339626
Pyrmont,DARLING ISLAND WHARF,Wharf,151.19698346497483,-33.86356621943157
Pyrmont,DARLING ISLAND WHARF,Wharf,151.19708387955558,-33.863567653857196
Pyrmont,SYDNEY WHARF,Wharf,151.19728827592712,-33.866753496979904
Pyrmont,PYRMONT BAY MARINA,Marina,151.19714598188781,-33.86692910183546
Pyrmont,SYDNEY WHARF,Wharf,151.19714902088845,-33.866835661175216
Pyrmont,SYDNEY WHARF,Wharf,151.19737077181296,-33.866894590444446
Pyrmont,SYDNEY WHARF,Wharf,151.19747076508386,-33.866921168423644
Pyrmont,SYDNEY WHARF,Wharf,151.19741008747965,-33.866967565744446
Pyrmont,SYDNEY WHARF,Wharf,151.19724225523512,-33.867043455216475
Pyrmont,SYDNEY WHARF,Wharf,151.19690471596206,-33.86752365509878
Pyrmont,SYDNEY WHARF,Wharf,151.19697847213845,-33.86739903806355
Pyrmont,SYDNEY WHARF,Wharf,151.19687306472136,-33.86736977052521
Pyrmont,SYDNEY WHARF,Wharf,151.19703676471556,-33.867417127572295
Pyrmont,SYDNEY WHARF,Wharf,151.196986243464,-33.86734656265352
Pyrmont,SYDNEY WHARF,Wharf,151.1970067439171,-33.86729340695168
Pyrmont,SYDNEY WHARF,Wharf,151.19702536239967,-33.86724515326534
Pyrmont,SYDNEY WHARF,Wharf,151.19706542276975,-33.867141297204945
Pyrmont,SYDNEY WHARF,Wharf,151.19708759947918,-33.86708381962825
Pyrmont,SYDNEY WHARF,Wharf,151.19704712678234,-33.86718872523922
Pyrmont,SYDNEY WHARF,Wharf,151.19693115966913,-33.867264748776485
Pyrmont,SYDNEY WHARF,Wharf,151.19706119170476,-33.86731658723958
Pyrmont,SYDNEY WHARF,Wharf,151.19709837387268,-33.867221210649035
Pyrmont,SYDNEY WHARF,Wharf,151.1969743398882,-33.86715264532581
Pyrmont,SYDNEY WHARF,Wharf,151.1971366501886,-33.86712475836406
Pyrmont,SYDNEY WHARF,Wharf,151.19702173230758,-33.8670418686855
Pyrmont,SYDNEY WHARF,Wharf,151.1984803510889,-33.865643093315164
Pyrmont,SYDNEY WHARF,Wharf,151.19779909752359,-33.866007317393546
Pyrmont,SYDNEY WHARF,Wharf,151.19765183669898,-33.86638906648515
Pyrmont,SYDNEY WHARF,Wharf,151.19772661425992,-33.86625825526864
Pyrmont,SYDNEY WHARF,Wharf,151.19773964791634,-33.86616143490873
Pyrmont,SYDNEY WHARF,Wharf,151.19763917135185,-33.86603472957594
Pyrmont,SYDNEY WHARF,Wharf,151.19720728651606,-33.866283076088045
Pyrmont,SYDNEY WHARF,Wharf,151.19716445663997,-33.866383006740435
Pyrmont,SYDNEY WHARF,Wharf,151.1979373311778,-33.86558313307545
Pyrmont,SYDNEY WHARF,Wharf,151.19789091522705,-33.86576929723046
Pyrmont,SYDNEY WHARF,Wharf,151.19784592490265,-33.86588591824236
Pyrmont,SYDNEY WHARF,Wharf,151.19773763119852,-33.86592257229635
Pyrmont,SYDNEY WHARF,Wharf,151.1977802912931,-33.865805269571304
Pyrmont,SYDNEY WHARF,Wharf,151.1978283107366,-33.86568958904507
Pyrmont,SYDNEY WHARF,Wharf,151.19733691430986,-33.865956303858155
Pyrmont,SYDNEY WHARF,Wharf,151.19751969002917,-33.866003722853925
Pyrmont,SYDNEY WHARF,Wharf,151.19773686044402,-33.86606007931008
Pyrmont,SYDNEY WHARF,Wharf,151.19767825435488,-33.866099538653245
Pyrmont,SYDNEY WHARF,Wharf,151.1975572405064,-33.866067645068625
Pyrmont,SYDNEY WHARF,Wharf,151.19724874466476,-33.86635341662199
Pyrmont,SYDNEY WHARF,Wharf,151.19736994715947,-33.86638479989979
Pyrmont,SYDNEY WHARF,Wharf,151.19749013545635,-33.866415913893896
Pyrmont,SYDNEY WHARF,Wharf,151.19756809574824,-33.866389532676706
Pyrmont,SYDNEY WHARF,Wharf,151.1975338259184,-33.866476626913524
Pyrmont,SYDNEY WHARF,Wharf,151.19744698308503,-33.86635728041925
Pyrmont,SYDNEY WHARF,Wharf,151.19741200538277,-33.866445799369465
Pyrmont,SYDNEY WHARF,Wharf,151.19732869472503,-33.86632414947108
Pyrmont,SYDNEY WHARF,Wharf,151.19729371702277,-33.86641481144441
Pyrmont,SYDNEY WHARF,Wharf,151.1976660004361,-33.86648111801187
Pyrmont,SYDNEY WHARF,Wharf,151.19781447937615,-33.86609136348979
Pyrmont,SYDNEY WHARF,Wharf,151.1978179486698,-33.86537651328017
Pyrmont,SYDNEY WHARF,Wharf,151.19895254602648,-33.865642160923855
Pyrmont,SYDNEY WHARF,Wharf,151.19869659803575,-33.86651590704686
Pyrmont,SYDNEY WHARF,Wharf,151.19841903747755,-33.867402246915326
Pyrmont,SYDNEY WHARF,Wharf,151.19722205931092,-33.86765894869973
Pyrmont,Wharf,Wharf,151.1881160178372,-33.87379845039439
Pyrmont,Wharf,Wharf,151.18838439042656,-33.87381430773472
Pyrmont,Wharf,Wharf,151.18826607511713,-33.87390570461062
Pyrmont,Wharf,Wharf,151.1881679467488,-33.8733762559221
Pyrmont,Wharf,Wharf,151.18809156479682,-33.87354971776946
Pyrmont,Wharf,Wharf,151.18824504555636,-33.87341980284382
Pyrmont,Wharf,Wharf,151.19012462206638,-33.872589764977455
Pyrmont,Wharf,Wharf,151.19017875544367,-33.872649841869716
Pyrmont,Wharf,Wharf,151.19027564683196,-33.87249666540143
Pyrmont,Wharf,Wharf,151.19022630955988,-33.87257281398989
Pyrmont,Wharf,Wharf,151.19032620401612,-33.87255496722996
Pyrmont,Wharf,Wharf,151.1904076416865,-33.87241760269414
Pyrmont,Wharf,Wharf,151.19036596794217,-33.87248572000586
Pyrmont,Wharf,Wharf,151.19045523173534,-33.87247471270306
Pyrmont,Wharf,Wharf,151.1905327608359,-33.87233889941548
Pyrmont,Wharf,Wharf,151.19049399134494,-33.87240588682131
Pyrmont,Wharf,Wharf,151.19058035088474,-33.872392441311376
Pyrmont,Wharf,Wharf,151.19067369213096,-33.87231773504497
Pyrmont,Wharf,Wharf,151.19060835406708,-33.87233456972991
Pyrmont,Wharf,Wharf,151.19076022145236,-33.872262749872476
Pyrmont,Wharf,Wharf,151.1907037578452,-33.87227507587441
Pyrmont,Wharf,Wharf,151.19083973223644,-33.87221363678603
Pyrmont,Wharf,Wharf,151.1907877054085,-33.87222272578208
Pyrmont,Wharf,Wharf,151.19092036321973,-33.87216418206926
Pyrmont,Wharf,Wharf,151.19086753868783,-33.87217293991051
Pyrmont,Wharf,Wharf,151.1893018003004,-33.87193670313006
Pyrmont,Wharf,Wharf,151.18957234232127,-33.87103967807865
Pyrmont,Wharf,Wharf,151.18980704605383,-33.8712046686716
Pyrmont,Wharf,Wharf,151.18943100678433,-33.87196026030702
Pyrmont,Wharf,Wharf,151.18951167370022,-33.87161618719219
Pyrmont,Wharf,Wharf,151.19300683701107,-33.86285909613108
Pyrmont,Wharf,Wharf,151.19362004499033,-33.86355189531408
Pyrmont,JONES BAY WHARF,Wharf,151.1937392208858,-33.86424242648445
Pyrmont,JONES BAY WHARF,Wharf,151.19375288246465,-33.864156703964206
Pyrmont,JONES BAY WHARF,Wharf,151.19387859360378,-33.86415388958531
Pyrmont,JONES BAY WHARF,Wharf,151.193833342768,-33.864057365209675
Pyrmont,JONES BAY WHARF,Wharf,151.19397589731872,-33.86398682735101
Pyrmont,JONES BAY WHARF,Wharf,151.1942063610032,-33.863743885879025
Pyrmont,JONES BAY WHARF,Wharf,151.19426671521384,-33.86338836538532
Pyrmont,JONES BAY WHARF,Wharf,151.19479637897342,-33.862922588056804
Pyrmont,JONES BAY WHARF,Wharf,151.19461818466203,-33.86319722662399
Pyrmont,JONES BAY WHARF,Wharf,151.19502073860548,-33.86269157708664
Pyrmont,JONES BAY WHARF,Wharf,151.19501246512175,-33.86265425104624
Pyrmont,JONES BAY WHARF,Wharf,151.19564989347768,-33.862553370923514
Pyrmont,JONES BAY WHARF,Wharf,151.1943913600528,-33.86489322962395
Pyrmont,JONES BAY WHARF,Wharf,151.19440461738975,-33.86482746932866
Pyrmont,JONES BAY WHARF,Wharf,151.1947227584426,-33.86447929994478
Pyrmont,JONES BAY WHARF,Wharf,151.19487285974003,-33.86423825825396
Pyrmont,JONES BAY WHARF,Wharf,151.19540293582628,-33.86357703021138
Pyrmont,JONES BAY WHARF,Wharf,151.19566359009082,-33.863304166695606
Pyrmont,JONES BAY WHARF,Wharf,151.1959715029258,-33.86286474362257
Pyrmont,JONES BAY WHARF,Wharf,151.1960546168525,-33.8628157549223
Pyrmont,JONES BAY WHARF,Wharf,151.19516965772004,-33.863921103653986
Pyrmont,SYDNEY WHARF,Wharf,151.1982236853443,-33.86796571404717
Pyrmont,JONES BAY WHARF,Wharf,151.1943707158693,-33.8633535221147
Pyrmont,JONES BAY WHARF,Wharf,151.19453810883763,-33.86324332834088
Pyrmont,JONES BAY WHARF,Wharf,151.19428527979755,-33.86330984101124
Pyrmont,LIBRARY LINK PYRMONT,Library,151.19217734615242,-33.86802179248211
Pyrmont,BALLAARAT PARK,Park,151.19691421834113,-33.86403097505851
Pyrmont,GLEBE ISLAND BRIDGE INCLUDING ABUTMENTS,Historic Site,151.1861356692169,-33.86833503010099
Pyrmont,PYRMONT FIRE STATION,Fire Station,151.19600134406124,-33.87147210018246
Pyrmont,PIRRAMA PARK WHARF,Wharf,151.19082634015228,-33.863946847865634
Pyrmont,FISH MARKET WHARF,Wharf,151.1918065961633,-33.87331631379344
Redfern,ANGLICAN CHURCH,Place Of Worship,151.210353805509,-33.89472822258084
Redfern,THE SALVATION ARMY COMMUNITY CENTRE,Community Facility,151.2002167361427,-33.89543699518607
Redfern,MOUNT CARMEL RESERVE,Park,151.20482380087446,-33.899494487442944
Redfern,JACK SHUTTLEWORTHS RESERVE,Park,151.19443360692227,-33.89910439233732
Redfern,TOBRUK RESERVE,Park,151.20617924455223,-33.898991608206565
Redfern,HOLLIS PARK,Park,151.18612502867234,-33.89464700016405
Redfern,ST PAULS OVAL,Sports Field,151.18853069185042,-33.889795299284145
Redfern,REDFERN POST OFFICE,Post Office,151.2012780444469,-33.892253500901056
Redfern,MACDONALDTOWN RAILWAY STATION,Railway Station,151.1863496030018,-33.8967349980037
Redfern,TENNIS COURTS,Sports Court,151.1924747981059,-33.89139965447618
Redfern,UNIVERSITY OF SYDNEY SPORTS AQUATIC CENTRE,Sports Centre,151.19169819466134,-33.89111304063994
Redfern,YELLOWMUNDI PARK,Park,151.19762235488972,-33.8906841586959
Redfern,CHARLES KEENAN RESERVE,Park,151.1944903130746,-33.89181808429525
Redfern,VICE CHANCELLORS OVAL,Sports Field,151.19623590496167,-33.896805552788585
Redfern,Park,Park,151.1986707903359,-33.893293833626025
Redfern,DANIEL DAWSON RESERVE,Park,151.19844390374294,-33.895343832551035
Redfern,JACK FLOYD RESERVE,Park,151.20039592668564,-33.8929236837969
Redfern,REDFERN FIRE STATION,Fire Station,151.20221922643805,-33.893318645836885
Redfern,STRAWBERRY HILLS POST BUSINESS CENTRE,Post Office,151.20513820313906,-33.89024601750084
Redfern,RECONCILIATION PARK,Park,151.20320431448704,-33.89006469412667
Redfern,ORTHODOX CHURCH,Place Of Worship,151.20246583464476,-33.88877703645298
Redfern,CATHOLIC CHURCH,Place Of Worship,151.21262943754965,-33.888783346657966
Redfern,SURRY HILLS POST OFFICE,Post Office,151.21217807364525,-33.89208035223224
Redfern,EDGELY STREET RESERVE,Park,151.2142209647723,-33.889686126957955
Redfern,WIMBO PARK,Park,151.2152861996126,-33.88971955382964
Redfern,REDFERN OVAL,Sports Field,151.20593662486527,-33.89517050523377
Redfern,REDFERN PARK,Park,151.20619477013526,-33.893885688826614
