sa2_name,poi_name,category,longitude,latitude,geometry
Newtown (NSW),ST STEPHENS CEMETERY,Cemetery,151.17976971034528,-33.89479063867506,0101000020E6100000D25768ACC0E562402CF0E87F88F240C0
Newtown (NSW),PETER COTTER RESERVE,Park,151.17500282723958,-33.89169290245791,0101000020E61000007376879F99E56240E71037FE22F240C0
Newtown (NSW),CATHOLIC CHURCH,Place Of Worship,151.17546548476372,-33.896997256785426,0101000020E610000062D4CA699DE56240603F5DCED0F240C0
Newtown (NSW),NORTON RUSSELL PLAYGROUND,Park,151.17337614265173,-33.89594256406029,0101000020E610000011D31F4C8CE56240DEDDF53EAEF240C0
Newtown (NSW),ST STEPHEN'S ANGLICAN CHURCH,Place Of Worship,151.17999794261456,-33.89452774302395,0101000020E61000000F9C0B8BC2E5624087D394E27FF240C0
Newtown (NSW),BAPTIST CHURCH,Place Of Worship,151.18056748618278,-33.89503115115736,0101000020E610000008FC7635C7E56240A18F796190F240C0
Newtown (NSW),NEWTOWN FIRE STATION,Fire Station,151.17849455718937,-33.896445317368894,0101000020E61000008EB4373AB6E5624039605CB8BEF240C0
Newtown (NSW),NEWTOWN POLICE STATION,Police Station,151.1785532351437,-33.89662572644222,0101000020E6100000313146B5B6E5624029E9BDA1C4F240C0
Newtown (NSW),NEWTOWN COURT HOUSE,Court House,151.17865431357953,-33.89686473352117,0101000020E6100000A1434089B7E5624060B4AD76CCF240C0
Newtown (NSW),NEWTOWN TOWN HALL,Community Facility,151.178475016137,-33.89729290660178,0101000020E6100000C5AE3C11B6E56240CA64747EDAF240C0
Newtown (NSW),NEWTOWN LIBRARY,Library,151.18280497665484,-33.89531841098467,0101000020E6100000EA88D289D9E56240CA572FCB99F240C0
Newtown (NSW),NEWTOWN POST OFFICE,Post Office,151.1770681196548,-33.897994284353885,0101000020E61000009CE2C28AAAE56240BEA5097AF1F240C0
Newtown (NSW),UNITING CHURCH,Place Of Worship,151.18060948242237,-33.89641617611274,0101000020E6100000408B898DC7E562403A01E8C3BDF240C0
Newtown (NSW),NEWTOWN RAILWAY STATION,Railway Station,151.17963447077585,-33.897856122682846,0101000020E6100000EE26CA90BFE56240D5B70DF3ECF240C0
Newtown (NSW),MACDONALDTOWN RAILWAY STATION,Railway Station,151.1863496030018,-33.8967349980037,0101000020E61000007D507193F6E5624061CD6036C8F240C0
Newtown (NSW),JACK HAYNES RESERVE,Park,151.1849074242885,-33.89514320083639,0101000020E61000006A83F9C2EAE562401E6A6A0D94F240C0
Newtown (NSW),MICHAEL KELLY REST AREA,Park,151.18466207102816,-33.89430877131384,0101000020E6100000157C6EC0E8E56240D1A8B6B578F240C0
Newtown (NSW),Park,Park,151.1849827668897,-33.896709558211,0101000020E6100000ADC3FA60EBE562407043F960C7F240C0
Newtown (NSW),GREEN BANS PARK,Park,151.18226418905715,-33.89835152624783,0101000020E61000007067B51BD5E56240E7C5CC2EFDF240C0
Newtown (NSW),PINKSTONE PLAYGROUND,Park,151.18337443128988,-33.89873535484763,0101000020E6100000012A0E34DEE562402E6A96C209F340C0
Newtown (NSW),Park,Park,151.18426976237055,-33.89945260760902,0101000020E6100000BE60B389E5E56240C8FD564321F340C0
Newtown (NSW),ISLAMIC,Place Of Worship,151.18452994232462,-33.898849286830796,0101000020E6100000586D56ABE7E56240507C517E0DF340C0
Newtown (NSW),ERSKINEVILLE RAILWAY STATION,Railway Station,151.18557586787793,-33.9000995290018,0101000020E6100000CD6ECD3CF0E56240971A1C7636F340C0
Newtown (NSW),CITY OF SYDNEY SES,SES Facility,151.18794439380378,-33.89885746183859,0101000020E6100000521BF6A303E66240602EE5C20DF340C0
Newtown (NSW),CATHOLIC CHURCH,Place Of Worship,151.18726617025587,-33.9004298873504,0101000020E6100000AD9C9F15FEE5624066415B4941F340C0
Newtown (NSW),ALEXANDRIA-ERSKINEVILLE BOWLING CLUB,Club,151.18924445814088,-33.902578472677895,0101000020E610000042D5644A0EE66240D31CFFB087F340C0
Newtown (NSW),SEVENTH DAY ADVENTIST CHURCH,Place Of Worship,151.1720862975493,-33.90012986272335,0101000020E61000000C821FBB81E562405E46917437F340C0
Newtown (NSW),EVANGELICAL CHURCH,Place Of Worship,151.171969336001,-33.89984598256917,0101000020E61000004141D6C580E56240294935272EF340C0
Newtown (NSW),ALAN DAVIDSON OVAL,Sports Field,151.18770090544606,-33.90869876393913,0101000020E6100000414A54A501E662406084B83D50F440C0
Newtown (NSW),NEWTOWN HIGH SCHOOL OF PERFORMING ARTS,High School,151.17826119823476,-33.898822439932594,0101000020E61000000D12D450B4E56240F1351C9D0CF340C0
Newtown (NSW),NEWTOWN,Suburb,151.17682968611717,-33.89840769432154,0101000020E6100000BADABA96A8E56240FBCAF805FFF240C0
Newtown (NSW),ERSKINEVILLE,Suburb,151.1842932569085,-33.90241297983129,0101000020E610000073E9F8BAE5E562403FEEBD4482F340C0
Newtown (NSW),GOLDEN GROVE,Urban Place,151.18929436045323,-33.89399898452583,0101000020E6100000D8EE0BB30EE662400B99088F6EF240C0
Newtown (NSW),MACDONALDTOWN,Urban Place,151.1856467557336,-33.89477271081132,0101000020E61000007F0F77D1F0E56240D92485E987F240C0
Newtown (NSW),ST PIUS V CATHOLIC CHURCH,Place Of Worship,151.1743821883963,-33.90635699594957,0101000020E61000005885F48994E56240570D8C8103F440C0
Newtown (NSW),ANGLICAN CHURCH,Place Of Worship,151.1831904814725,-33.899782338419755,0101000020E61000009DDB48B2DCE56240008452112CF340C0
Newtown (NSW),UNITING CHURCH,Place Of Worship,151.17198130245896,-33.891215346322255,0101000020E6100000B6B2EEDE80E56240DE122F5813F240C0
Newtown (NSW),CATHOLIC CHURCH,Place Of Worship,151.18875496165094,-33.89338195851312,0101000020E6100000F467D8470AE662403C530B575AF240C0
Newtown (NSW),BUDDHIST TEMPLE,Place Of Worship,151.17738293424603,-33.89839249099287,0101000020E610000091AEF91EADE56240A7E46F86FEF240C0
Newtown (NSW),FOURSQUARE GOSPEL CHURCH,Place Of Worship,151.177692012196,-33.89470723750213,0101000020E61000008DA428A7AFE5624078484AC485F240C0
Newtown (NSW),ORTHODOX CHURCH,Place Of Worship,151.1780986004734,-33.89917777180684,0101000020E6100000E40FD6FBB2E56240AB99D94118F340C0
Newtown (NSW),SYNAGOGUE,Place Of Worship,151.18546512716293,-33.89368822127891,0101000020E6100000D3F68F54EFE562404E9B296064F240C0
Newtown (NSW),DARLINGTON PUBLIC SCHOOL,Primary School,151.1892176371414,-33.89280825478267,0101000020E6100000296B25120EE66240F9F1778A47F240C0
Newtown (NSW),CAMDENVILLE PUBLIC SCHOOL,Primary School,151.17563282473142,-33.90581930069013,0101000020E61000006BCABAC89EE562405D4608E3F1F340C0
Newtown (NSW),ERSKINEVILLE PUBLIC SCHOOL,Primary School,151.18610300377824,-33.90057362497943,0101000020E6100000475D498EF4E56240A2761DFF45F340C0
Newtown (NSW),AUSTRALIA STREET INFANTS SCHOOL,Primary School,151.17777822800537,-33.895667710234115,0101000020E61000002A67F75BB0E56240F5C4513DA5F240C0
Newtown (NSW),NEWTOWN NORTH PUBLIC SCHOOL,Primary School,151.18529667597923,-33.89162979582853,0101000020E61000006D6C4BF3EDE56240819CD6EC20F240C0
Newtown (NSW),ST MARY'S CATHOLIC PRIMARY SCHOOL,Primary School,151.1875241538291,-33.90002877637267,0101000020E6100000FE7CA73200E6624061FD972434F340C0
Newtown (NSW),NEWTOWN PUBLIC SCHOOL,Primary School,151.17934733687176,-33.89998540855789,0101000020E6100000A54FA036BDE562401151CCB832F340C0
Newtown (NSW),ST PIUS' CATHOLIC PRIMARY SCHOOL,Primary School,151.17402881901128,-33.90734286355057,0101000020E6100000E1C6E2A491E56240B69A9ACF23F440C0
Newtown (NSW),THE ATHENA SCHOOL,Combined Primary-Secondary School,151.1747049180436,-33.895584166008234,0101000020E610000053AEC42E97E5624010E97F80A2F240C0
Newtown (NSW),SYDNEY PARK COMMUNITY ROOM,Community Facility,151.1845259708728,-33.907479904947735,0101000020E61000002A4502A3E7E562408CC3304D28F440C0
Newtown (NSW),BROWN STREET COMMUNITY HALL,Community Facility,151.18304993555466,-33.8952735733271,0101000020E6100000C0D7898BDBE56240DC340F5398F240C0
Newtown (NSW),ERSKINEVILLE TOWN HALL,Community Facility,151.18384547099387,-33.899374844886765,0101000020E6100000F7ADE50FE2E562401ED104B71EF340C0
Newtown (NSW),JOSEPH SARGEANT CENTRE,Community Facility,151.1835705362113,-33.90101577293041,0101000020E61000002D3151CFDFE5624048F51E7C54F340C0
Newtown (NSW),AUSTRALIA STREET INFANTS PUBLIC SCHOOL PRESCHOOL,Preschool,151.17757029047505,-33.8959667484106,0101000020E61000009CCAE3A7AEE562400E5DD509AFF240C0
Newtown (NSW),CAMDENVILLE PUBLIC SCHOOL PRESCHOOL,Preschool,151.17658022755597,-33.90667935858528,0101000020E610000024CF938BA6E56240808AB8110EF440C0
Newtown (NSW),BAMAL WAY,Park,151.18480820177209,-33.90590531015056,0101000020E610000099D4E3F2E9E56240482F88B4F4F340C0
Newtown (NSW),CAMPERDOWN EARLY CHILDHOOD HEALTH CENTRE,Community Medical Centre,151.1795166216921,-33.891163812448845,0101000020E61000003168A499BEE5624059ECE2A711F240C0
Newtown (NSW),CAMPERDOWN CHILD ADOLESCENT FAMILY HEALTH CENTRE,Community Medical Centre,151.1795166216921,-33.891163812448845,0101000020E61000003168A499BEE5624059ECE2A711F240C0
Newtown (NSW),MATT HOGAN RESERVE,Park,151.17732712461245,-33.902963144148124,0101000020E6100000EF1CEFA9ACE5624005CEDA4B94F340C0
Newtown (NSW),PEACE RESERVE,Park,151.17930220281693,-33.90309798043357,0101000020E61000006226F9D7BCE56240DE85F1B698F340C0
Newtown (NSW),DARLEY STREET PLAYGROUND,Park,151.1758489638804,-33.90762210083024,0101000020E6100000DC9C018EA0E56240AA1804F62CF440C0
Newtown (NSW),PEARL STREET RESERVE,Park,151.17702357758972,-33.9050044126262,0101000020E6100000CD8B592DAAE562408C7B412FD7F340C0
Newtown (NSW),ST PETERS STATION PLAZA,Park,151.18129091565078,-33.90704653285344,0101000020E610000006399B22CDE562402247CD191AF440C0
Newtown (NSW),SYDNEY PARK SKATE PARK,Sports Court,151.18537302199854,-33.907761939062745,0101000020E61000006C616793EEE56240FD69108B31F440C0
Newtown (NSW),GREEN BANS PARK,Park,151.1801688048766,-33.90010393034843,0101000020E61000008A965EF1C3E562407DEC079B36F340C0
Newtown (NSW),SYDNEY DAY SURGERY PRINCE ALFRED,General Hospital,151.18333819864114,-33.89169255273148,0101000020E6100000AEE811E8DDE56240C30848FB22F240C0
Newtown (NSW),ST PETERS RAILWAY STATION,Railway Station,151.18070053925285,-33.90727246063063,0101000020E6100000BD4E7F4CC8E56240297C058121F440C0
Newtown (NSW),FXP21401,Roadside Emergency Telephone,151.1783320941753,-33.90473574419244,0101000020E6100000EC0982E5B4E56240156A8061CEF340C0
Newtown (NSW),FXP21401,Roadside Emergency Telephone,151.17860894686103,-33.90469351502313,0101000020E610000051311C2AB7E56240BDF641FFCCF340C0
Newtown (NSW),EXP21408,Roadside Emergency Telephone,151.17868457602478,-33.90666485531608,0101000020E61000006F4AB7C8B7E56240F0010F980DF440C0
Newtown (NSW),EXP21408,Roadside Emergency Telephone,151.17952168639368,-33.90651711090232,0101000020E61000007A7F43A4BEE56240814BB0C008F440C0
Newtown (NSW),EXP21140,Roadside Emergency Telephone,151.17414074370575,-33.891531004319475,0101000020E6100000C1E39B8F92E562400A761DB01DF240C0
Newtown (NSW),EXP21140,Roadside Emergency Telephone,151.1742877799515,-33.89149095272784,0101000020E61000007E5FF7C393E56240AF5223601CF240C0
Newtown (NSW),EXP21141,Roadside Emergency Telephone,151.1745733004814,-33.89256043659207,0101000020E6100000510ABF1A96E56240E76E9E6B3FF240C0
Newtown (NSW),EXP21141,Roadside Emergency Telephone,151.17474226190828,-33.892505953628266,0101000020E61000000184157D97E56240CB2895A23DF240C0
Newtown (NSW),EXP21142,Roadside Emergency Telephone,151.17502578368664,-33.893537089172725,0101000020E6100000821CACCF99E5624044E15F6C5FF240C0
Newtown (NSW),EXP21142,Roadside Emergency Telephone,151.17519574134516,-33.89349456364577,0101000020E61000003B6F19349BE562409501A5075EF240C0
Newtown (NSW),EXP21143,Roadside Emergency Telephone,151.17547926312355,-33.8945585611698,0101000020E6100000BD07B0869DE56240624A1AE580F240C0
Newtown (NSW),EXP21143,Roadside Emergency Telephone,151.17563726151064,-33.89451504144087,0101000020E6100000B6C408D29EE56240626208787FF240C0
Newtown (NSW),EXP21144,Roadside Emergency Telephone,151.17592177862238,-33.895628349566614,0101000020E6100000CBBAB526A1E56240296123F3A3F240C0
Newtown (NSW),EXP21144,Roadside Emergency Telephone,151.17609074094753,-33.89554199941486,0101000020E6100000F0AF0C89A2E5624034D7C71EA1F240C0
Newtown (NSW),EXP21145,Roadside Emergency Telephone,151.17638516288363,-33.896611590555736,0101000020E6100000B7427FF2A4E562406253292BC4F240C0
Newtown (NSW),EXP21145,Roadside Emergency Telephone,151.17655965523764,-33.89655694613855,0101000020E61000003D216F60A6E562405755C560C2F240C0
Newtown (NSW),EXP21146,Roadside Emergency Telephone,151.17682663004854,-33.89765481835261,0101000020E6100000DA235290A8E56240EDF5635AE6F240C0
Newtown (NSW),EXP21146,Roadside Emergency Telephone,151.17695834642535,-33.89756204139638,0101000020E6100000D6D48CA4A9E56240D7F61E50E3F240C0
Newtown (NSW),EXP21147,Roadside Emergency Telephone,151.17727473935665,-33.89863700179491,0101000020E610000033FE123CACE56240A2D78A8906F340C0
Newtown (NSW),EXP21147,Roadside Emergency Telephone,151.1774217836872,-33.89860996618681,0101000020E61000001BD17270ADE56240E650C0A605F340C0
Newtown (NSW),EXP21148,Roadside Emergency Telephone,151.17770030364608,-33.89964552100872,0101000020E6100000C6148CB8AFE56240D85C9D9527F340C0
Newtown (NSW),EXP21148,Roadside Emergency Telephone,151.17786577871126,-33.89963238922188,0101000020E61000008FD49213B1E56240AE10752727F340C0
Newtown (NSW),EXP21149,Roadside Emergency Telephone,151.17807978525974,-33.90069343734303,0101000020E61000009EB860D4B2E56240198E2CEC49F340C0
Newtown (NSW),EXP21149,Roadside Emergency Telephone,151.17823282674308,-33.90064099806509,0101000020E6100000ED3D5415B4E562402D10483448F340C0
Newtown (NSW),EXP21150,Roadside Emergency Telephone,151.17837031659235,-33.90174496589314,0101000020E6100000EC8AAA35B5E56240FDEB08616CF340C0
Newtown (NSW),EXP21150,Roadside Emergency Telephone,151.17855469670272,-33.90173435231262,0101000020E610000055DC56B8B6E56240656E00086CF340C0
Newtown (NSW),EXP21151,Roadside Emergency Telephone,151.17854971284947,-33.90280385385107,0101000020E6100000C22CE3ADB6E562401E7FA1138FF340C0
Newtown (NSW),EXP21151,Roadside Emergency Telephone,151.17871982232325,-33.90277147593166,0101000020E6100000CF00A212B8E56240AE7106048EF340C0
Newtown (NSW),EXP21152,Roadside Emergency Telephone,151.17867674091892,-33.903834568136396,0101000020E6100000AFD948B8B7E56240EF91E3D9B0F340C0
Newtown (NSW),EXP21152,Roadside Emergency Telephone,151.1788432652164,-33.90382756714755,0101000020E6100000DBE68215B9E562409D0F299FB0F340C0
Newtown (NSW),EXP21153,Roadside Emergency Telephone,151.1787122297625,-33.90470514966839,0101000020E610000035C7B502B8E562409C2CDB60CDF340C0
Newtown (NSW),EXP21153,Roadside Emergency Telephone,151.17883387063517,-33.90472795446308,0101000020E61000007239CF01B9E5624013192820CEF340C0
Newtown (NSW),EXP21154,Roadside Emergency Telephone,151.17864727707584,-33.905365884566145,0101000020E6100000ED917E7AB7E5624017908007E3F340C0
Newtown (NSW),EXP21154,Roadside Emergency Telephone,151.17883732196245,-33.90536835909898,0101000020E610000041240C09B9E56240E794421CE3F340C0
Newtown (NSW),EXP21155,Roadside Emergency Telephone,151.17860432143564,-33.906066491356505,0101000020E6100000B1EF6820B7E5624057309EFCF9F340C0
Newtown (NSW),EXP21155,Roadside Emergency Telephone,151.1787967423661,-33.90604299727699,0101000020E61000000023F2B3B8E5624089098937F9F340C0
Newtown (NSW),EXP21156,Roadside Emergency Telephone,151.1784503915184,-33.907081285965184,0101000020E6100000F57098DDB5E562405D04553D1BF440C0
Newtown (NSW),EXP21156,Roadside Emergency Telephone,151.17864616496158,-33.90708921862524,0101000020E61000001B822978B7E562405946E07F1BF440C0
Newtown (NSW),EXP21157,Roadside Emergency Telephone,151.17819474805654,-33.9081570709475,0101000020E610000019E778C5B3E56240E3ACAB7D3EF440C0
Newtown (NSW),EXP21157,Roadside Emergency Telephone,151.1783831705857,-33.90815893554647,0101000020E6100000517A9F50B5E5624002DF4F8D3EF440C0
Newtown (NSW),FXP21402,Roadside Emergency Telephone,151.17834510088227,-33.90297403493395,0101000020E61000001EF6C800B5E56240D89636A794F340C0
Newtown (NSW),FXP21402,Roadside Emergency Telephone,151.17853265384227,-33.902947241525574,0101000020E6100000A9B01C8AB6E56240D12E74C693F340C0
Newtown (NSW),FXP21501,Roadside Emergency Telephone,151.17917597245153,-33.90448175898384,0101000020E610000011BD3FCFBBE562400355EB0EC6F340C0
Newtown (NSW),FXP21501,Roadside Emergency Telephone,151.178845586463,-33.904512003168655,0101000020E6100000901C611AB9E562407339A00CC7F340C0
Newtown (NSW),EXP21407,Roadside Emergency Telephone,151.1797481696431,-33.907543002829556,0101000020E610000041C43B7FC0E56240EC6E7E5E2AF440C0
Newtown (NSW),EXP21407,Roadside Emergency Telephone,151.17909645268423,-33.90766372018345,0101000020E610000078E37B28BBE5624010FA24532EF440C0
Newtown (NSW),EXP21406,Roadside Emergency Telephone,151.17994089510245,-33.90861099782896,0101000020E6100000B2756813C2E562400C3B7C5D4DF440C0
Newtown (NSW),EXP21406,Roadside Emergency Telephone,151.17944361830385,-33.90869923959151,0101000020E6100000E9028B00BEE562400AF9B54150F440C0
Newtown (NSW),CAMPERDOWN MEMORIAL REST PARK,Park,151.1786609108069,-33.895584533614326,0101000020E6100000A81F1697B7E56240A6569583A2F240C0
Newtown (NSW),DAMUN PLAYGROUND,Park,151.17847689810748,-33.89517970214144,0101000020E6100000D20E2F15B6E56240C95E9C3F95F240C0
Newtown (NSW),FLEMING PLAYGROUND,Park,151.1769709677551,-33.89550523803232,0101000020E610000030DB04BFA9E562406D5F67EA9FF240C0
Newtown (NSW),BUGLER PLAYGROUND,Park,151.17246516920693,-33.89642023614453,0101000020E61000002CAEACD584E562404FDBF6E5BDF240C0
Newtown (NSW),GEORGE SMITH PLAYGROUND,Park,151.17439674559546,-33.89418997153822,0101000020E610000090DB7BA894E562407B1526D174F240C0
Newtown (NSW),OXFORD STREET PLAYGROUND,Park,151.17521409033313,-33.89676291182577,0101000020E6100000EF78945A9BE5624059478920C9F240C0
Newtown (NSW),GARAVEL PLAYGROUND,Park,151.17617362131227,-33.896377764996,0101000020E610000088BEDC36A3E562407BC2B081BCF240C0
Newtown (NSW),W J THURBON PLAYGROUND,Park,151.18205595508272,-33.895591794766695,0101000020E6100000EAA30267D3E56240618B7EC0A2F240C0
Newtown (NSW),COLLYER PLAYGROUND,Park,151.17779561759264,-33.905802081192356,0101000020E6100000D75D6F80B0E5624059AF9552F1F340C0
Newtown (NSW),SALMON PLAYGROUND,Park,151.17776814351802,-33.90099915416483,0101000020E6100000C755D146B0E56240496EB6F053F340C0
Newtown (NSW),ALICE ST PLAYGROUND,Park,151.17504426742192,-33.90456499849976,0101000020E6100000BE7D6FF699E56240D5D42EC9C8F340C0
Newtown (NSW),W J THURBON PLAYGROUND,Park,151.18130449638122,-33.894428081702095,0101000020E61000006752163FCDE562406BC48F9E7CF240C0
Newtown (NSW),W J THURBON PLAYGROUND,Park,151.1819895677866,-33.89410980670634,0101000020E6100000693BC9DBD2E56240166BAD3072F240C0
Newtown (NSW),SYDNEY TAFE COLLEGE DESIGN CENTRE ENMORE,Technical College,151.17282669529473,-33.902924527216186,0101000020E61000005585D9CB87E562402C93E90793F340C0
Pyrmont,SYDNEY SECONDARY COLLEGE BLACKWATTLE BAY CAMPUS,High School,151.18778420712064,-33.87500553082,0101000020E61000003B89065402E662407358652E00F040C0
Pyrmont,FIG LANE PARK,Park,151.19565105859257,-33.87569106032277,0101000020E6100000A74202C642E6624031BE08A516F040C0
Pyrmont,HARRIS STREET MOTOR MUSEUM,Museum,151.1965458165482,-33.873588513579044,0101000020E6100000AFC7731A4AE66240DBFD97BFD1EF40C0
Pyrmont,CHANNEL TEN TV STUDIO,Transmission Station,151.19072078900464,-33.87022559590499,0101000020E610000027EE7B621AE66240EB46658D63EF40C0
Pyrmont,PYRMONT BAY PARK,Park,151.19697549601992,-33.8681367560303,0101000020E61000009B308E9F4DE6624087CDEF1A1FEF40C0
Pyrmont,METCALFE PARK,Park,151.195852856138,-33.86589198697326,0101000020E61000001C7E356D44E6624095F5728CD5EE40C0
Pyrmont,PIRRAMA PARK,Park,151.19299590092078,-33.8632394375491,0101000020E6100000F056BD052DE66240067240A17EEE40C0
Pyrmont,GIBA PARK,Park,151.1926419134949,-33.864135638265054,0101000020E610000095C95F1F2AE6624008D420FF9BEE40C0
Pyrmont,JAMES WATKINSON RESERVE,Park,151.1938808429853,-33.86578388129913,0101000020E61000002BFE984534E66240B7CA9701D2EE40C0
Pyrmont,JOHN STREET SQUARE SLR STOP,Railway Station,151.19217639663316,-33.86733577025261,0101000020E610000048531D4F26E6624066F1C7DB04EF40C0
Pyrmont,THE STAR SLR STOP,Railway Station,151.19504089859706,-33.86723585787113,0101000020E61000006B1B69C63DE66240CDBCA79501EF40C0
Pyrmont,PYRMONT BAY SLR STOP,Railway Station,151.19783030948807,-33.86954224522308,0101000020E610000015AD3AA054E662409DDC08294DEF40C0
Pyrmont,FISH MARKET SLR STOP,Railway Station,151.1924107239717,-33.870936789548644,0101000020E610000076DB883A28E6624051FF51DB7AEF40C0
Pyrmont,CONVENTION SLR STOP,Railway Station,151.19809543736272,-33.87261657612694,0101000020E6100000B61E3ECC56E66240D33464E6B1EF40C0
Pyrmont,HARBOURSIDE MONORAIL STATION,Railway Station,151.19860992498386,-33.87040627374862,0101000020E6100000EF8E33035BE66240E5FD077969EF40C0
Pyrmont,PYRMONT POST OFFICE,Post Office,151.19447107655114,-33.87091165458056,0101000020E6100000C339681B39E662407B1079087AEF40C0
Pyrmont,CATHOLIC CHURCH,Place Of Worship,151.19373104621667,-33.867786631727064,0101000020E61000000E77730B33E662403D96E1A113EF40C0
Pyrmont,Park,Park,151.19309053394434,-33.86861875779299,0101000020E6100000A90E33CC2DE66240DEB442E62EEF40C0
Pyrmont,AUSTRALIAN NATIONAL MARITIME MUSEUM,Museum,151.1987358059046,-33.86924765310724,0101000020E6100000F15C310B5CE66240341CD18143EF40C0
Pyrmont,STAR CITY CASINO,Tourist Attraction,151.19532116667756,-33.867883380129875,0101000020E610000018E32C1240E662402B3377CD16EF40C0
Pyrmont,LYRIC THEATRE,Community Facility,151.1960318939674,-33.868694118455565,0101000020E610000003B2ADE445E66240427F6E5E31EF40C0
Pyrmont,Wharf,Wharf,151.19095552866983,-33.87211807174421,0101000020E610000013D4C44E1CE662402C32A290A1EF40C0
Pyrmont,Wharf,Wharf,151.19134120416743,-33.873021748127925,0101000020E6100000D8C896771FE66240FE73382DBFEF40C0
Pyrmont,GLEBE ISLAND CONTAINER TERMINAL,Wharf,151.186778448837,-33.86525079362994,0101000020E6100000482BCC16FAE5624044BDBA89C0EE40C0
Pyrmont,DARLING ISLAND,Peninsula / Spit,151.19391895760444,-33.862653982508164,0101000020E6100000899F879534E66240805119726BEE40C0
Pyrmont,PYRMONT BAY,Bay / Inlet / Basin,151.19704214292918,-33.86638151865684,0101000020E610000011FA522B4EE66240B63EF096E5EE40C0
Pyrmont,JONES BAY,Bay / Inlet / Basin,151.19501179228357,-33.86452329448344,0101000020E610000027C65E893DE66240E13706B3A8EE40C0
Pyrmont,BLACKWATTLE BAY,Bay / Inlet / Basin,151.188543187416,-33.872639496904576,0101000020E6100000BBFAB88B08E662409733AAA6B2EF40C0
Pyrmont,ELIZABETH MACARTHUR BAY,Bay / Inlet / Basin,151.19088355744591,-33.864898750920524,0101000020E61000006192D5B71BE6624007C79400B5EE40C0
Pyrmont,PYRMONT,Suburb,151.19393769286805,-33.86970687770568,0101000020E61000008F0AD2BC34E66240146D128E52EF40C0
Pyrmont,DARLING ISLAND WHARF,Wharf,151.1971574911032,-33.863390759083416,0101000020E6100000640E3A1D4FE6624048F7A09683EE40C0
Pyrmont,TENNIS COURTS,Sports Court,151.19166519864262,-33.86825350284719,0101000020E610000072FE0D1F22E66240DDAE47EE22EF40C0
Pyrmont,PYRMONT COMMUNITY CENTRE,Community Facility,151.19219744326196,-33.86810706731616,0101000020E6100000EBA5407B26E6624052C6E3211EEF40C0
Pyrmont,PARADISE RESERVE,Park,151.19338801284738,-33.871198841978455,0101000020E6100000C6D30E3C30E66240264E937183EF40C0
Pyrmont,CADI PARK,Park,151.18947475114547,-33.866126225036716,0101000020E6100000CD725A2D10E66240CD5E6139DDEE40C0
Pyrmont,SYDNEY FISH MARKET,Shopping Centre,151.19261069164884,-33.873051051766744,0101000020E6100000BCAFE5DD29E66240CD890923C0EF40C0
Pyrmont,CASINO WHARF,Wharf,151.1962711512601,-33.86706464550945,0101000020E6100000EFF96FDA47E662408FFD6BF9FBEE40C0
Pyrmont,WENTWORTH PARK SLR STOP,Railway Station,151.1939840279704,-33.87443575339626,0101000020E61000008902FE1D35E6624021A5C182EDEF40C0
Pyrmont,DARLING ISLAND WHARF,Wharf,151.19698346497483,-33.86356621943157,0101000020E61000006E7D44B04DE66240C9317F5689EE40C0
Pyrmont,DARLING ISLAND WHARF,Wharf,151.19708387955558,-33.863567653857196,0101000020E61000005228DA824EE662409D99876289EE40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19728827592712,-33.866753496979904,0101000020E6100000B89F802F50E66240759C51C7F1EE40C0
Pyrmont,PYRMONT BAY MARINA,Marina,151.1971459818878,-33.86692910183546,0101000020E6100000DE1717054FE66240BF2A6688F7EE40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19714902088845,-33.866835661175216,0101000020E6100000F0A4760B4FE6624086E08F78F4EE40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19737077181296,-33.866894590444446,0101000020E6100000EF4382DC50E66240E484E566F6EE40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19747076508386,-33.866921168423644,0101000020E610000071BE35AE51E662407A4BD945F7EE40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19741008747965,-33.866967565744446,0101000020E610000005B4F52E51E6624056C80ECBF8EE40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19724225523512,-33.867043455216475,0101000020E6100000F973FDCE4FE66240CC2EAA47FBEE40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19690471596206,-33.86752365509878,0101000020E6100000876F1E0B4DE66240EC93DF030BEF40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19697847213845,-33.86739903806355,0101000020E610000039FBCBA54DE662404C8882EE06EF40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19687306472136,-33.86736977052521,0101000020E610000021CEBDC84CE66240EFF8FEF805EF40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19703676471556,-33.867417127572295,0101000020E610000004920B204EE66240E674418607EF40C0
Pyrmont,SYDNEY WHARF,Wharf,151.196986243464,-33.86734656265352,0101000020E6100000132E18B64DE662408C72503605EF40C0
Pyrmont,SYDNEY WHARF,Wharf,151.1970067439171,-33.86729340695168,0101000020E6100000E44616E14DE662406B72697803EF40C0
Pyrmont,SYDNEY WHARF,Wharf,151.19702536239967,-33.86724515326534,0101000020E6100000A7FF21084EE66240CF71A1E301EF40C0
